Active,City,Country,Id,LpHandoverTimeEDAir,LpHandoverTimeEDSurface,LpHandoverTimeHDAir,LpHandoverTimeHDSurface,LpHandoverTimeNDDAir,LpHandoverTimeNDDSurface,LpHandoverTimeSDDAir,LpHandoverTimeSDDSurface,LpHandoverTimeSlotAir,LpHandoverTimeSlotSurface,Name,OrderAcceptanceTATEDAir,OrderAcceptanceTATEDSurface,OrderAcceptanceTATHDAir,OrderAcceptanceTATHDSurface,OrderAcceptanceTATNDDAir,OrderAcceptanceTATNDDSurface,OrderAcceptanceTATSDDAir,OrderAcceptanceTATSDDSurface,OrderAcceptanceTATSlotAir,OrderAcceptanceTATSlotSurface,OrderCutoffTimeEDAir,OrderCutoffTimeEDSurface,OrderCutoffTimeHDAir,OrderCutoffTimeHDSurface,OrderCutoffTimeNDDAir,OrderCutoffTimeNDDSurface,OrderCutoffTimeSDDAir,OrderCutoffTimeSDDSurface,OrderCutoffTimeSlotAir,OrderCutoffTimeSlotSurface,OrderProcessingTATEDAir,OrderProcessingTATEDSurface,OrderProcessingTATHDAir,OrderProcessingTATHDSurface,OrderProcessingTATNDDAir,OrderProcessingTATNDDSurface,OrderProcessingTATSDDAir,OrderProcessingTATSDDSurface,OrderProcessingTATSlotAir,OrderProcessingTATSlotSurface,Pin,ReturnCity,ReturnCountry,ReturnPin,ReturnSlaveID,ReturnState,State,WorkingDays
true,Pune,IN,100097-LP13039,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Louis Philippe Phoenix Market-Shoes,120,120,360,360,60,60,360,120,60,60,14:00,14:00,14:00,14:00,12:00,12:00,17:00,17:00,12:00,12:00,120,120,360,360,120,120,360,120,120,120,411014,Bangalore,IN,560067,100097-ABOF,10,13,1111110
true,Bangalore,IN,100097-LP13721,17:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Louis Philippe Jayanagar 11Th Main,180,180,180,180,60,60,360,120,60,60,15:00,15:00,10:00,15:00,12:00,12:00,17:00,17:00,12:00,12:00,300,300,300,300,120,120,360,120,120,120,560011,Bangalore,IN,560067,100097-ABOF,10,10,1111110
true,Bangalore,IN,100105-BNG001,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,CAPITAL PHOTO BANGALORE,300,300,180,180,60,60,11400,11400,60,60,16:00,16:00,16:00,16:00,12:00,12:00,16:00,16:00,12:00,12:00,900,900,300,300,120,120,180,180,120,120,560025,Bangalore,IN,560025,100105-BNG001,10,10,1111100
true,Ludhiana,IN,100113-1246,17:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,VM   Pavilion Mall  Ludhiana,60,60,180,180,60,60,60,60,60,60,14:00,14:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,180,180,120,120,60,60,120,120,141001,Ludhiana,IN,141001,100113-1246,19,19,1111110
false,Bangalore,IN,100116-1523,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,JJ VM ON  Commercial Street  Bangalore,60,60,180,180,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,180,180,120,120,60,60,120,120,560001,Bangalore,IN,560001,100116-1523,10,10,1111110
true,Kolar,IN,100121-KCH,17:00,17:00,17:15,15:00,15:00,15:00,17:00,17:00,15:00,15:00,KCH Warehouse,300,480,120,480,60,60,480,480,60,60,15:00,15:00,08:00,00:01,12:00,12:00,15:00,15:00,12:00,12:00,1500,480,180,480,120,120,480,480,120,120,562107,Kolar,IN,562107,100121-KCH,10,10,1111111
false,Vadodara,IN,100149-BRD,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,INC.5 - Alkapuri  - Baroda,60,60,180,180,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,180,180,120,120,60,60,120,120,390007,Vadodara,IN,390007,100149-BRD,6,6,1111110
false,Bangalore,IN,100190-GMBSK1,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Mahesh,180,180,180,180,60,60,60,60,60,60,09:00,09:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,180,180,180,180,120,120,60,60,120,120,560070,Bangalore,IN,560070,100190-GMBSK1,10,10,1111110
true,Bangalore,IN,100220-CBHOCBBN,17:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,MUFTI BASAVESHWAR NAGAR BANGALORE,180,180,120,180,60,60,240,120,60,60,15:00,15:00,00:00,15:00,12:00,12:00,00:00,00:00,12:00,12:00,300,300,300,300,120,120,240,120,120,120,560079,Bangalore,IN,560079,100220-CBHOCBBN,10,10,1111100
false,Bangalore,IN,100220-CBHOCBMS,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,MUFTI MANTRI SQUARE MALL BANGALORE,60,60,180,180,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,180,180,120,120,60,60,120,120,560003,Bangalore,IN,560003,100220-CBHOCBMS,10,10,1111110
false,Thane,IN,100252-BB1,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,GLOBAL STEP FASHION FOOTWEAR PVT LTD,180,180,300,180,60,60,60,60,60,60,09:00,09:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,180,180,780,180,120,120,60,60,120,120,401210,Thane,IN,401210,100252-BB1,13,13,1111110
true,North Goa,IN,100353-H26,17:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,HIDESIGN  M.G.ROAD   PANJIM,180,180,300,180,60,60,60,60,60,60,15:00,15:00,15:15,15:15,12:00,12:00,11:00,11:00,12:00,12:00,300,300,540,300,120,120,60,60,120,120,403001,North Goa,IN,403001,100353-H26,5,5,1111110
true,Hyderabad,IN,100418-SIS2,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Chary,300,300,180,180,60,60,60,60,60,60,09:00,09:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,900,900,300,300,120,120,60,60,120,120,500042,Hyderabad,IN,500042,100418-SIS2,36,36,1111111
false,Mumbai,IN,123762-HBAW,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Helios by Titan Linking Road Mumbai,180,180,240,180,60,60,60,60,60,60,15:00,15:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,300,300,840,300,120,120,60,60,120,120,400050,Mumbai,IN,400050,123762-HBAW,13,13,1111100
false,Bangalore,IN,123767-BAG2,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Bangalore Baggit WH,480,480,180,180,60,60,480,480,60,60,09:00,09:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,480,480,780,300,120,120,480,480,120,120,560034,Bangalore,IN,560034,123767-BAG2,10,10,1111100
false,Jaipur,IN,123895-VPS1,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Sonia Arora,180,180,180,180,60,60,60,60,60,60,09:00,09:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,180,180,180,180,120,120,60,60,120,120,302017,Jaipur,IN,302017,123895-VPS1,20,20,1111110
true,New Delhi,IN,123942-SSS1,17:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,STYLE STONE LLP,300,300,120,300,60,60,300,300,60,60,00:00,00:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,300,300,360,300,120,120,300,300,120,120,110064,New Delhi,IN,110064,123942-SSS1,30,30,1111110
true,New Delhi,IN,124084-DELLA,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Eastern Logica - Delhi,300,300,120,120,60,60,11400,11400,60,60,16:00,16:00,12:00,12:00,12:00,12:00,16:00,16:00,12:00,12:00,900,900,600,600,120,120,180,180,120,120,110019,New Delhi,IN,110019,124084-DELLA,30,30,1111100
true,Noida,IN,124089-HHN,17:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Hubberholme Noida,180,180,180,180,60,60,60,60,60,60,09:00,09:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,180,180,180,180,120,120,60,60,120,120,201301,Noida,IN,201301,124089-HHN,24,24,1111100
false,Ahmedabad,IN,124106-5643,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,GAS Ahmedabad One Ahmedabad,60,60,180,180,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,180,180,120,120,60,60,120,120,380054,Ahmedabad,IN,380054,124106-5643,6,6,1111110
false,Mumbai,IN,124114-2183,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Gini and Jony Borivali,60,60,300,180,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,780,180,120,120,60,60,120,120,400092,Mumbai,IN,400092,124114-2183,13,13,1111110
false,Nagpur,IN,124114-2355,17:00,17:00,15:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Gini and Jony Empress City Mall Nagpur,300,300,420,300,60,60,60,60,60,60,00:00,00:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,300,300,900,300,120,120,60,60,120,120,440018,Nagpur,IN,440018,124114-2355,13,13,1111110
true,New Delhi,IN,124128-DEL1,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,STYBUZZ,300,300,180,180,60,60,60,60,60,60,09:00,09:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,900,900,300,300,120,120,60,60,120,120,110092,New Delhi,IN,110092,124128-DEL1,30,30,1111100
false,Gurgaon,IN,124137-253,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,RED TAPE ILD TRADE CENTER GURGAON,60,60,180,180,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,180,180,120,120,60,60,120,120,122001,Gurgaon,IN,122001,124137-253,7,7,1111110
false,Thane,IN,124137-260,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,RED TAPE VIVIANA MALL MUMBAI,60,60,300,180,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,780,180,120,120,60,60,120,120,400610,Thane,IN,400610,124137-260,13,13,1111110
false,Jabalpur,IN,124137-313,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,RED TAPE SAMDARIYA MALL JABALPUR,60,60,180,180,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,180,180,120,120,60,60,120,120,482002,Jabalpur,IN,482002,124137-313,12,12,1111110
true,Gurgaon,IN,124193-MORAS1,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Marketing Organisation for Rural Artisans,240,240,240,240,60,60,60,60,60,60,16:00,16:00,16:00,16:00,12:00,12:00,00:00,00:00,12:00,12:00,240,240,240,240,120,120,60,60,120,120,122016,Gurgaon,IN,122016,124193-MORAS1,7,7,1111110
true,Kolkata,IN,124221-A068,03:00,03:00,03:00,03:00,15:00,15:00,03:00,03:00,15:00,15:00,TCNS_A068,180,180,180,180,60,60,180,180,60,60,15:00,15:00,12:00,12:00,12:00,12:00,03:00,03:00,12:00,12:00,180,180,180,180,120,120,180,180,120,120,700064,Kolkata,IN,700064,124221-A068,25,25,1111100
true,New Delhi,IN,124221-A153,03:00,03:00,03:00,03:00,15:00,15:00,03:00,03:00,15:00,15:00,TCNS_A153,180,180,180,180,60,60,180,180,60,60,15:00,15:00,12:00,12:00,12:00,12:00,03:00,03:00,12:00,12:00,180,180,180,180,120,120,180,180,120,120,110018,New Delhi,IN,110018,124221-A153,30,30,1111100
true,New Delhi,IN,124241-MASPS1,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Maspar WH ESS,300,300,120,300,60,60,300,300,60,60,00:00,00:00,15:00,15:00,12:00,12:00,00:00,00:00,12:00,12:00,300,300,300,300,120,120,300,300,120,120,110044,New Delhi,IN,110044,124241-MASPS1,30,30,1111100
false,Mumbai,IN,124244-TA51,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,GAS Rcity Ghatkopar Mumbai,60,60,300,180,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,780,180,120,120,60,60,120,120,400086,Mumbai,IN,400086,124244-TA51,13,13,1111110
false,Gurgaon,IN,124296-TF54,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Michael Kors Ambience Mall Gurgaon,1620,1620,180,180,60,60,60,60,60,60,00:00,00:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,300,300,300,300,120,120,60,60,120,120,122002,New Delhi,IN,110070,124296-251101,30,7,1111100
true,Bangalore,IN,124367-BAN,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,ATI ELECTRONICS INDIA PVT LTD,300,300,180,180,60,60,60,60,60,60,09:00,09:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,900,900,300,300,120,120,60,60,120,120,560058,Bangalore,IN,560058,124367-BAN,10,10,1111100
false,Gurgaon,IN,124495-SK,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,S.K. Enterprises,180,180,180,180,60,60,60,60,60,60,09:00,09:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,180,180,180,180,120,120,60,60,120,120,123413,Gurgaon,IN,123413,124495-SK,7,7,1111110
false,Mumbai,IN,124555-965143,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:30,15:00,15:00,PUMA Ambedkar Road Parel Mumbai,300,300,420,300,60,60,60,60,60,60,00:00,00:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,300,300,900,300,120,120,60,60,120,120,400012,Mumbai,IN,400012,124555-965143,13,13,1111110
false,Navi Mumbai,IN,124555-965144,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,PUMA Maxus Mall Bhayandar Mumbai,300,300,420,300,60,60,60,60,60,60,00:00,00:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,300,300,900,300,120,120,60,60,120,120,401101,Navi Mumbai,IN,401101,124555-965144,13,13,1111110
true,NEW DELHI,IN,124604-WH,15:00,15:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,VMG CREATIONS,60,60,60,60,60,60,60,60,60,60,11:00,11:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,120,120,240,240,120,120,120,120,120,120,110075,NEW DELHI,IN,110075,124604-WH,30,30,1111110
true,Chandigarh,IN,124681-ER67,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Park Avenue North Country Mall Mohali,60,60,180,180,60,60,60,60,60,60,14:00,14:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,180,180,120,120,60,60,120,120,140307,Chandigarh,IN,140307,124681-ER67,19,19,1111110
true,Allahabad,IN,124681-ES42,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,RTW+MTM-Allahabad-Civil Lines,60,60,180,180,60,60,60,60,60,60,14:00,14:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,180,180,120,120,60,60,120,120,211001,Allahabad,IN,211001,124681-ES42,24,24,1111100
false,Mumbai,IN,124684-FILTER01,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Filter,240,240,360,240,60,60,60,60,60,60,16:00,16:00,16:00,16:00,12:00,12:00,11:00,11:00,12:00,12:00,240,240,840,240,120,120,60,60,120,120,400001,Mumbai,IN,400001,124684-FILTER01,13,13,1111110
false,Mumbai,IN,124693-1361,17:30,17:30,17:30,17:30,15:00,15:00,17:00,17:00,15:00,15:00,Global Desi Inorbit Malad,60,60,180,60,60,60,60,60,60,60,15:00,15:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,660,60,120,120,60,60,120,120,400064,Mumbai,IN,400064,124693-1361,13,13,1111111
false,Ahmedabad,IN,124694-RBS1,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Regalia Bags LLP,360,360,360,360,60,60,60,60,60,60,00:00,00:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,360,360,360,360,120,120,60,60,120,120,380008,Ahmedabad,IN,380008,124694-RBS1,6,6,1111110
true,New Delhi,IN,124721-504,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Campus Tilak Nagar New Delhi,180,180,180,180,60,60,60,60,60,60,15:00,15:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,180,180,180,180,120,120,60,60,120,120,110085,New Delhi,IN,110085,124721-504,30,30,1111100
true,New Delhi,IN,124775-PLGS1,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,PLG International,240,240,240,240,60,60,60,60,60,60,09:00,09:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,240,240,240,240,120,120,60,60,120,120,110041,New Delhi,IN,110041,124775-PLGS1,30,30,1111100
false,Nagpur,IN,124793-E057,17:00,17:00,15:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Ethnicity Landmark Mall Nagpur,60,60,120,60,60,60,60,60,60,60,15:00,15:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,720,60,120,120,60,60,120,120,440012,Nagpur,IN,440012,124793-E057,13,13,1111100
false,Pune,IN,124817-105298,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Unlimited Pune MOC,120,120,480,360,60,60,60,60,60,60,00:00,00:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,120,120,960,360,120,120,60,60,120,120,411012,Bangalore,IN,560083,124817-BAN,10,13,1111110
false,Manipal,IN,124839-96562,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Puma Hotel Central Park Manipal,60,60,180,180,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,180,180,120,120,60,60,120,120,576104,Manipal,IN,576104,124839-96562,10,10,1111110
false,Gurgaon,IN,124848-1290,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Gurgaon WH,480,480,120,480,60,60,300,300,60,60,15:00,15:00,15:00,15:00,12:00,12:00,10:30,10:30,12:00,12:00,480,480,720,480,120,120,900,900,120,120,122103,Gurgaon,IN,122103,124848-1290,7,7,1111111
false,Hyderabad,IN,124848-2427,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Aeropostale L n T Metro Mall,120,120,360,360,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,120,120,360,360,120,120,60,60,120,120,500082,Bidadi,IN,562159,124848-1200,10,36,1111110
false,Visakapatanam,IN,124877-S011,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Woodland Dabagardens Vizag,180,180,180,180,60,60,60,60,60,60,15:00,15:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,180,180,180,180,120,120,60,60,120,120,530020,Visakapatanam,IN,530020,124877-S011,1,1,1111111
true,Hyderabad,IN,124877-S015,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Woodland Banjara Hills Hyderabad,180,180,180,180,60,60,60,60,60,60,15:00,15:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,180,180,180,180,120,120,60,60,120,120,500034,Hyderabad,IN,500034,124877-S015,36,36,1111111
true,Bangalore,IN,124893-LA,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Bangalore-LA,300,300,180,180,60,60,60,60,60,60,11:00,11:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,900,900,300,300,120,120,60,60,120,120,560027,Bangalore,IN,560027,124893-LA,10,10,1111100
false,Pune,IN,124973-407,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:30,15:00,15:00,RED TAPE MAHA PREMIER PLAZA PUNE,300,300,420,300,60,60,60,60,60,60,00:00,00:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,300,300,900,300,120,120,60,60,120,120,411019,Pune,IN,411019,124973-407,13,13,1111110
true,Mumbai,IN,124996-MSNPL001,17:00,17:00,15:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Mayashanti Naturals Pvt Ltd,240,240,360,240,60,60,60,60,60,60,16:00,16:00,16:00,16:00,12:00,12:00,00:00,00:00,12:00,12:00,240,240,840,240,120,120,60,60,120,120,400034,Mumbai,IN,400034,124996-MSNPL001,13,13,1111100
false,SAMASTIPUR,IN,125043-7108,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Red Chief Station Road Samastipur,60,60,180,180,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,180,180,120,120,60,60,120,120,848101,SAMASTIPUR,IN,848101,125043-7108,4,4,1111110
false,Gurgaon,IN,125068-8204,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Aldo Ambi Mall,360,360,360,360,60,60,360,360,60,60,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00,360,360,1080,1080,120,120,1080,1080,120,120,122002,Gurgaon,IN,122002,125068-8204,7,7,1111111
true,New Delhi,IN,125233-1734,17:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,BASIC CLOTHING PVT. LTD,180,180,120,180,60,60,180,180,60,60,00:00,00:00,06:00,15:00,12:00,12:00,00:00,00:00,12:00,12:00,180,180,180,180,120,120,180,180,120,120,110041,New Delhi,IN,110041,125233-1734,30,30,1111110
false,New Delhi,IN,125236-485,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Adidas Ramphal Chowk Delhi,180,180,180,180,60,60,120,360,60,60,15:00,15:00,15:00,15:00,12:00,12:00,17:00,17:00,12:00,12:00,300,300,300,300,120,120,120,360,120,120,110075,New Delhi,IN,110075,125236-485,30,30,1111111
true,Pune,IN,125246-PUN01,15:00,21:00,17:00,17:00,15:00,15:00,17:30,17:00,15:00,15:00,Real Computers,60,60,60,60,60,60,240,240,60,60,13:00,13:00,12:00,12:00,12:00,12:00,16:00,16:00,12:00,12:00,60,60,780,300,120,120,840,840,120,120,411030,Pune,IN,411030,125246-PUN01,13,13,1111100
false,Bangalore,IN,125359-1391,17:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,ADIDAS PHOENIX MARKET CITY KIDS BANGALORE,180,180,180,180,60,60,120,360,60,60,15:00,15:00,15:00,15:00,12:00,12:00,17:00,17:00,12:00,12:00,300,300,300,300,120,120,120,360,120,120,560048,Bangalore,IN,560048,125359-1391,10,10,1111111
true,Bangalore,IN,125468-BLCIPL001,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Bliss Chocolates India Pvt Ltd,240,240,240,240,60,60,60,60,60,60,16:00,16:00,16:00,16:00,12:00,12:00,00:00,00:00,12:00,12:00,240,240,240,240,120,120,60,60,120,120,560017,Bangalore,IN,560017,125468-BLCIPL001,10,10,1111100
true,Avinashi,IN,125469-RFAB001,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Regal Foods and Bevarages,240,240,240,240,60,60,60,60,60,60,16:00,16:00,16:00,16:00,12:00,12:00,00:00,00:00,12:00,12:00,240,240,1440,240,120,120,60,60,120,120,641666,Avinashi,IN,641666,125469-RFAB001,22,22,1111110
false,Kanpur Dehat,IN,125515-TKZ7,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Mothercare Kanpur,180,180,180,180,60,60,120,360,60,60,15:00,15:00,15:00,15:00,12:00,12:00,17:00,17:00,12:00,12:00,300,300,300,300,120,120,120,360,120,120,208001,Kanpur Dehat,IN,208001,125515-TKZ7,24,24,1111100
true,New Delhi,IN,125519-FE6637,17:00,17:00,14:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Forever 21 Ambience Mall Delhi,120,120,120,300,60,60,300,300,60,60,15:00,15:00,10:00,10:00,12:00,12:00,17:00,17:00,12:00,12:00,240,240,240,240,120,120,300,300,120,120,110070,Bangalore,IN,560067,125519-ABOFF21,10,30,1111110
true,Gurgaon,IN,125617-EOHC,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Healthcare Appliances,300,300,60,60,60,60,300,300,60,60,09:00,09:00,12:00,12:00,12:00,12:00,09:00,09:00,12:00,12:00,300,300,480,480,120,120,300,300,120,120,122016,Gurgaon,IN,122016,125617-EOHC,7,7,1111110
true,Mumbai,IN,125679-MUM,17:30,17:30,15:00,17:30,15:00,15:00,17:30,17:30,15:00,15:00,Telectronics,300,300,300,180,60,60,300,300,60,60,16:00,16:00,16:00,16:00,12:00,12:00,16:00,16:00,12:00,12:00,900,900,900,300,120,120,900,900,120,120,400028,Mumbai,IN,400028,125679-MUM,13,13,1111100
true,Pune,IN,125696-1316,17:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,adidas-JM Road,180,180,120,180,60,60,120,360,60,60,15:00,15:00,08:00,15:00,12:00,12:00,17:00,17:00,12:00,12:00,300,300,180,300,120,120,120,360,120,120,411004,Pune,IN,411004,125696-1316,13,13,1111110
true,New Delhi,IN,125750-TH05,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Taj Palace Hotel New Delhi,60,60,60,60,60,60,60,60,60,60,00:00,00:00,12:00,12:00,12:00,12:00,16:00,16:00,12:00,12:00,60,60,60,60,120,120,60,60,120,120,110021,New Delhi,IN,110021,125750-TH05,30,30,1111100
true,Mumbai,IN,125892-RSFL001,17:00,17:00,15:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Rocky Star Fashions Limited,240,240,360,240,60,60,60,60,60,60,16:00,16:00,16:00,16:00,12:00,12:00,00:00,00:00,12:00,12:00,240,240,840,240,120,120,60,60,120,120,400093,Mumbai,IN,400093,125892-RSFL001,13,13,1111100
true,Lucknow,IN,126062-PMAPP,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Appliances Lucknow,180,180,180,180,60,60,180,180,60,60,09:00,09:00,09:00,09:00,12:00,12:00,09:00,09:00,12:00,12:00,180,180,180,180,120,120,180,180,120,120,226016,Lucknow,IN,226016,126062-PMAPP,24,24,1111100
true,Jaipur,IN,126099-8023,15:00,15:00,17:00,17:00,12:00,12:00,12:00,12:00,12:00,12:00,ICONIC TRITON JAIPUR,60,60,120,120,300,300,300,300,300,300,12:00,12:00,15:00,15:00,00:00,00:00,12:00,12:00,00:00,00:00,120,120,360,360,300,300,300,300,300,300,302012,Jaipur,IN,302012,126099-8023,20,20,1111111
true,Bangalore,IN,126195-SSBANWH,00:00,00:00,17:15,17:00,15:00,15:00,00:00,00:00,15:00,15:00,Sriveda Sattva Pvt Ltd,240,240,240,240,60,60,240,240,60,60,00:00,00:00,17:00,17:00,12:00,12:00,00:00,00:00,12:00,12:00,240,240,240,240,120,120,240,240,120,120,560082,Bangalore,IN,560082,126195-SSBANWH,10,10,1111100
